Modelo;N° de modelo;Modelo activo;Familia;SAP;Instrumento;Precio unitario ;Garantia;Fecha de modificación;Descripción;Clase de impuesto;Responsable;Fecha de creación;Última modificación por;Fabricante;Referencia;Imagen del Modelo;Enlace ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STCON7;PR30;1;STARTER;30080693;ELECTRODO;0.00000000;NA;11/02/2025 19:20;Electrodo de Conductividad marca Ohaus SAP: 30080693 Tipo de electrodo: Conductividad Cable: 1 m Material del eje: Plástico Dimensiones: 95 mm x 12 mm (LxØ) Sensor de temperatura: 30 kΩ Ancho (envío): 10,5 cm Altura (envío): 4,7 cm Longitud (envío): 29 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;STCON7.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STDO11;PR31;1;STARTER;30031639;ELECTRODO;0.00000000;NA;11/02/2025 19:19;Electrodo de DO marca Ohaus SAP: 30031639 Tipo de electrodo: DO Cable: 1 m Material del eje: Plástico Dimensiones: 120 mm x 12 mm (LxØ) Sensor de temperatura: No Ancho (envío): 10 cm Altura (envío): 5 cm Longitud (envío): 20 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;STDO11.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STORP1;PR32;1;STARTER;30038555;ELECTRODO;0.00000000;NA;11/02/2025 19:19;Electrodo de ORP marca Ohaus SAP: 30038555 Tipo de electrodo: ORP Cable: 1,1 m Material del eje: Plástico Dimensiones: 120 mm x 12 mm (LxØ) Sensor de temperatura: No Ancho (envío): 10,2 cm Altura (envío): 4,7 cm Longitud (envío): 20,2 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;STORP1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
STPURE;PR33;1;STARTER;83033969;ELECTRODO;0.00000000;NA;11/02/2025 19:19;Electrodo de pH marca Ohaus SAP: 83033969 Tipo de electrodo: pH Cable: 1,1 m Material del eje: Vidrio Dimensiones: 120 mm x 12 mm (LxØ) Sensor de temperatura: No Ancho (envío): 10 cm Altura (envío): 5 cm Longitud (envío): 20 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;STPURE.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST320;PR34;1;STARTER;83033967;ELECTRODO;0.00000000;NA;11/02/2025 19:21;Electrodo de pH marca Ohaus SAP: 83033967 Intervalo de medición: 0.00 – 14.00 pH Tipo de electrodo: pH Cable: 1,1 m Rango de temperatura: 0 °C ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST270;PR35;1;STARTER;30240974;ELECTRODO;0.00000000;NA;11/02/2025 19:21;Electrodo de pH marca Ohaus SAP: 30240974 Tipo de electrodo: pH Cable: 1 m Material del eje: Vidrio Dimensiones: 120 mm x 12 mm (LxØ) Sensor de temperatura: No Ancho (envío): 10,5 cm Altura (envío): 4,7 cm Longitud (envío): 29,8 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;ST270.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST230;PR36;1;STARTER;83033968;ELECTRODO;0.00000000;NA;11/02/2025 19:21;Electrodo de pH marca Ohaus SAP: 83033968 Tipo de electrodo: pH Cable: 1,1 m Material del eje: Vidrio Dimensiones: 120 mm x 12 mm (LxØ) Sensor de temperatura: No Ancho (envío): 10 cm Altura (envío): 5 cm Longitud (envío): 20 cm;;Marketing;21/02/2023 9:26;Marketing;OHAUS;;ST230.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T24PE;PR37;1;DEFENDER;30253003;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:22;Indicador de peso marca Ohaus SAP: 30253003 Carcasa de ABS Resolución: 20.000 Duración de la batería: 80 horas con batería recargable Salidas: No aplica Entrada de segunda báscula: No aplica Clasificación de protección: No aplica Comunicación: RS232 (disponible como accesorio) Dimensiones: 180 mm x 80 mm x 210 mm (AxLxA) Pantalla: LED roja Alimentación: Adaptador de CA (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T32XW;PR38;1;DEFENDER;80252897;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:20;Indicador de peso marca Ohaus SAP: 80252897 Carcasa y soporte de montaje de acero inoxidable IP65/NEMA 4X. Resolución: 20.000 Resolución (Certificado): 6.000 Duración de la batería: 58 horas con batería recargable Clasificación de protección: IP65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T51P;PR39;1;DEFENDER;83998179;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:19;Indicador de peso marca Ohaus SAP: 83998179 Carcasa de ABS y soporte de montaje de acero pintado Resolución: 30.000 Resolución (Certificado): 10.000 Duración de la batería: 35 horas con batería recargable;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TD52XW;PR40;1;DEFENDER;30424081;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:21;Indicador de peso marca Ohaus SAP: 30424081 Carcasa de acero inoxidable IP68/NEMA 4X y soporte de montaje Resolución: 75.000 Resolución (certificada): 10.000 Duración de la batería: 20 horas con batería recargable Salidas: E/S digitales 2 entradas/4 salidas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TD52P;PR41;1;DEFENDER;30424080;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:23;Indicador de peso marca Ohaus SAP: 30424080 Carcasa de plástico ABS Resolución: 75.000 Resolución (certificada): 10.000 Duración de la batería: 20 horas con batería recargable Salidas: E/S digitales 2 entradas/4 salidas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
i-DT61XWE;PR42;1;DEFENDER;30575584;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:25;Indicador de peso marca Ohaus SAP: 30575584 carcasa de acero inoxidable IP68/IP69K 316 Resolución: 75.000 Salidas: 4～20 mA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
i-DT61PW;PR43;1;DEFENDER;30575583;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:21;Indicador de peso marca Ohaus SAP: 30575583 Carcasa de policarbonato de grado alimentario IP68/IP69K y soporte de montaje de acero inoxidable 316. Resolución: 75.000 Duración de la batería: 1600 horas con baterías desechables Salidas: No aplica Entrada de segunda báscula: No aplica Comunicación: Kit de comunicación por radio infrarroja (disponible como accesorio);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T72XW;PR44;1;DEFENDER;30215456;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:21;Indicardor de peso marca Ohaus SAP: 30215456 Carcasa de acero inoxidable IP66/NEMA 4X y soporte de montaje Resolución: 50.000 Resolución (certificada): 6.000 Salidas: E/S digitales 2 entradas/4 salidas Entrada de segunda báscula: No aplica Comunicación: RS232 (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-DT33XW;PR45;1;DEFENDER;30678597;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:08;Indicador DT33XW marca ohaus SAP: 30678597 Carcasa de acero inoxidable con protección IP66 y soporte de montaje. Resolución: 30.000 Resolución (certificada): 10.000 Duración de la batería: 100 horas con batería recargable Salidas: No aplica Entrada de segunda: báscula No aplica Clasificación de protección: IP66 Unidades de medida: Toneladas métricas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-DT33P;PR46;1;DEFENDER;30676318;INDICADOR DE PESO;0.00000000;1 AÑO POR DEFECTO DE;25/11/2025 14:20;Indicardor de peso marca Ohaus SAP: 30676318 Carcasa de ABS y soporte de montaje de acero con revestimiento de polvo. Resolución: 30.000 Resolución (certificada): 10.000 Duración de la batería: 100 horas con batería recargable Salidas: No aplica Entrada de segunda: báscula No aplica Clasificación de protección: No aplica Unidades de medida: Toneladas métricas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AB23PH-F;PR47;1;AQUASEARCHE;30589821;MEDIDOR DE MESA pH/O;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 19:35;Medidor de pH/ORP tipo mesa marca ohaus SAP: 30589821 Electrodo: ST320 Intervalo de medición: 0 – 100 °C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AB23PH-B;PR48;1;AQUASEARCHER;30589820;MEDIDOR DE MESA;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 19:39;Medidor de pH/ORP tipo mesa marca ohaus Intervalo de medición: 0 – 100 °C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AB33PH-B;PR49;1;AQUASEARCHER;30589826;MEDIDOR DE MESA;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 19:39;Medidor de pH/mV/ORP tipo mesa marca ohaus Intervalo de medición: -5 °C – 110 °C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AB33PH-F;PR50;1;AQUASEARCHER;30589827;MEDIDOR DE MESA pH/m;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 19:36;Medidor de pH/mV/ORP tipo mesa marca ohaus SAP: 30589827 Electrodo: ST310 Intervalo de medición: -5 °C – 110 °C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST10;PR51;1;STARTER;30073970;MEDIDOR DE BOLSILLO ;0.00000000;NA;11/02/2025 19:31;Medidor de pH tipo bolsillo marca ohaus SAP: 30073970 Intervalo de medición: 0.00 – 14 pH Resolución de la medición: 0.1 pH Calibración: NA Entorno de trabajo: 10 °C – 40 °C, 85 % de HR, sin condensación Tipo de medidor: pH ATC: No aplica Pantalla de temperatura: No aplica Dimensiones: 38 mm x 185 mm x 45 mm (LxAxA) Precisión de pH (±): 0,1 Número de botones: 1 Rango de medición de pH: 0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ST10C-A;PR52;1;STARTER;30073972;MEDIDOR DE BOLSILLO ;0.00000000;NA;11/02/2025 19:30;Medidor de Conductividad de bolsillo marca Ohaus SAP: 30073972 Intervalo de medición: 0.00 – 199.9 μs/cm Resolución de la medición: 0.1μs/cm Calibración: NA Tipo de medidor: Conductividad Dimensiones : 38 mm x 185 mm x 45 mm (LxAxA) Duración de la batería: 200 horas con baterías desechables Intervalo de medición de conductividad: 0.0 – 199.9 µS/cm Precisión de conductividad (±): 2,5 % Número de botones: 1 Apagado automático: Si, Después de 6 minutos sin uso Clasificación de protección: IP67 Precisión: ±2.5 % FS Alimentación: 4 baterías AG13 (incluidas);;Marketing;21/02/2023 9:26;Marketing;OHAUS;;ST10C-A.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D2WQS;+;T72XW;PR53;1;DEFENDER 5000;30419628+30215456;BASCULA;0.00000000;1 AÑO POR DEFECTO DE;21/10/2025 11:44;Bascula marca Ohaus SAP: 30419628 Plataforma de acero inoxidable de grado 304, marco de acero inoxidable, celda de carga IP67. Capacidad máxima: 2,5 kg Lectura mínima: 0,1 g Tamaño de plataforma: 254 mm x 254 mm Clasificación de protección: IP67 Dimensiones: 282 mm x 74 mm x 254 mm (LxAxA) Construcción de la plataforma: Acero inoxidable Indicardor de peso marca Ohaus SAP: 30215456 Carcasa de acero inoxidable IP66/NEMA 4X y soporte de montaje Resolución: 50.000 Resolución (certificada): 6.000 Salidas: E/S digitales 2 entradas/4 salidas Entrada de segunda báscula: No aplica Comunicación: RS232 (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R31P15;PR54;1;RANGER 3000;30085423;BALANZA INDUSTRIAL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 17:52;Balanza industrial marca Ohaus de control de peso y pantalla LCD con luz de fondo LED + 3 LED. SAP: 30085423 Construcción de la plataforma: Acero inoxidable Capacidad máxima: 15 kg Lectura mínima: 0,5 g Lectura mínima (certificada): 5 g Tamaño de plataforma: 225 mm x 300 mm Alimentación: Alimentación CA (incluida);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R31P30;PR55;1;RANGER 3000;30085424;BALANZA INDUSTRIAL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 17:52;Balanza industrial marca Ohaus de control de peso y pantalla LCD con luz de fondo LED + 3 LED. SAP: 30085424 Construcción de la plataforma: Acero inoxidable Capacidad máxima: 30 kg Lectura mínima: 1 g Lectura mínima (certificada): 10 g Tamaño de plataforma: 225 mm x 300 mm Alimentación: Alimentación CA (incluida);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R31P6;PR56;1;RANGER 3000;30085422;BALANZA INDUSTRIAL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 17:52;Balanza industrial marca Ohaus de control de peso y pantalla LCD con luz de fondo LED + 3 LED. SAP: 30085422 Construcción de la plataforma: Acero inoxidable Capacidad máxima: 6 kg Lectura mínima: 0,2 g Lectura mínima (certificada): 2 g Tamaño de plataforma: 225 mm x 300 mm Alimentación: Alimentación CA (incluida);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R41ME15;PR57;1;RANGER 4000;30231116;BALANZA INDUSTRIAL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 17:50;Balanza industrial marca Ohaus de control de peso y pantalla LED SAP: 30231116 Construcción de la plataforma: Acero inoxidable Capacidad máxima: 15 kg Lectura mínima: 0,5 g Lectura mínima (certificada): 5 g Tamaño de plataforma: 225 mm x 300 mm Alimentación: Alimentación CA (incluida);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R71MHD35;PR58;1;RANGER 7000;30060846;BALANZA INDUSTRIAL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 17:50;Balanza industrial marca Ohaus de control de peso y pantalla LCD gráfica TFT de 4.3”/10.9 cm. SAP: 30060846 Construcción de la plataforma: Acero inoxidable Clasificación de protección: IP54 Capacidad máxima: 35 kg Lectura mínima: 0,1 g Lectura mínima (certificada): 1 g Tamaño de plataforma: 311 mm x 377 mm Duración de la batería: 9 horas con batería recargable Entrada de segunda báscula: Sí Comunicación: USB (incluido);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SJX6201/E;PR59;1;SCOUT SJX;30268933;BALANZA PORTATIL;0.00000000;1 AÑO POR DEFECTO DE;11/02/2025 18:17;Balanza portatil Marca Ohaus SAP: 30268933 Carcasa de ABS Material del plato : Acero inoxidable Pantalla amplia LCD con luz de fondo. Capacidad máxima: 6.200 g Lectura mínima: 0,1 g Tamaño del plato: 140 mm x 170 mm Duración de la batería: 80 horas con baterías desechables Comunicación: RS232 (disponible como accesorio);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
